语料ID,文本,产品名称,年份,产品ID,情感得分,出现频次,产品热度总分,产品热度,产品类型判断文本,产品类型
酒店评论-1046,方面 不错 服务员 态度 真心 不错,52连锁酒店(化州店),2019,ID7030,0.0,3,9.0,3.026409942016798e-05,酒店评论-1046 方面 不错 服务员 态度 真心 不错,酒店
景区评论-1077,阳江 出差 市政府办 完事 住 附近 华邑 酒店 挨着 鸳鸯 湖 鸳鸯 湖是 一个 人工湖 面积 挺大 绿化 漠阳楼 游泳池 广场 休闲 散步 地方,鸳鸯湖公园,2018,ID8154,0.0,3,9.0,3.026409942016798e-05,景区评论-1077 阳江 出差 市政府办 完事 住 附近 华邑 酒店 挨着 鸳鸯 湖 鸳鸯 湖是 一个 人工湖 面积 挺大 绿化 漠阳楼 游泳池 广场 休闲 散步 地方,景区
景区评论-1103,休闲 地方,鸳鸯湖公园,2018,ID8180,0.0,3,9.0,3.026409942016798e-05,景区评论-1103 休闲 地方,景区
酒店评论-1270,,IU酒店(茂名人民南路油城大厦店),2019,ID7254,0.0,3,9.0,3.026409942016798e-05,酒店评论-1270 ,酒店
景区评论-1249,很快 提交 确认 订单 客服 负责 任下 订单 前 另一家 单 久 没 确认 取消 订单 改在 这定 客服 看到,天龙顶国家山地公园,2019,ID8326,0.0,3,9.0,3.026409942016798e-05,景区评论-1249 很快 提交 确认 订单 客服 负责 任下 订单 前 另一家 单 久 没 确认 取消 订单 改在 这定 客服 看到,景区
景区评论-1514,一家人 自驾 过去 路上 花 点 时间 山路 弯弯绕 绕 当时 车子 停 景区 门口 当时 好像 没有 收费 一路 景色 美 可能 城市 里 住 久 特别 喜欢 这种 原生态 环境 适合 家庭 游 好像 适合 带娃 毕竟 爬山 具体 景观 记得 印象 最深 高高的 土柱 顶上 一个 墓 下山 坐 电瓶车 司机 技术 真是 一只 脚 翘着 一只 手 打着 电话 另一只 脚和手 开车 路 有点像 螺旋 一圈圈 绕 下去 其实 蛮 惊险 山顶 上修 木 栈道 饱览 群山 感觉 特别 可惜 玩点 据说 招商引资 艰难 成功 前面 评论 可能 开发商 已经 后悔 想 先 收回 成本 现在 价格 块钱 有点 高 定位 不符,天龙顶国家山地公园,2019,ID8591,0.0,3,9.0,3.026409942016798e-05,景区评论-1514 一家人 自驾 过去 路上 花 点 时间 山路 弯弯绕 绕 当时 车子 停 景区 门口 当时 好像 没有 收费 一路 景色 美 可能 城市 里 住 久 特别 喜欢 这种 原生态 环境 适合 家庭 游 好像 适合 带娃 毕竟 爬山 具体 景观 记得 印象 最深 高高的 土柱 顶上 一个 墓 下山 坐 电瓶车 司机 技术 真是 一只 脚 翘着 一只 手 打着 电话 另一只 脚和手 开车 路 有点像 螺旋 一圈圈 绕 下去 其实 蛮 惊险 山顶 上修 木 栈道 饱览 群山 感觉 特别 可惜 玩点 据说 招商引资 艰难 成功 前面 评论 可能 开发商 已经 后悔 想 先 收回 成本 现在 价格 块钱 有点 高 定位 不符,景区
景区评论-1297,玻璃 桥 乱收费 玻璃 桥 一眼 看去 一点 开业 政府 封 进去 门票 玻璃 桥 收费 里面 一点 特色 没有 花钱 进去 爬烂 山头 下来 还领 一身 蚊子 包 回去,谢鞋山,2019,ID8374,0.0,3,9.0,3.026409942016798e-05,景区评论-1297 玻璃 桥 乱收费 玻璃 桥 一眼 看去 一点 开业 政府 封 进去 门票 玻璃 桥 收费 里面 一点 特色 没有 花钱 进去 爬烂 山头 下来 还领 一身 蚊子 包 回去,景区
酒店评论-1132,房价 包含 早餐 二楼 吃 早茶,茂名万达广场雅斯特国际酒店,2019,ID7116,0.0,3,9.0,3.026409942016798e-05,酒店评论-1132 房价 包含 早餐 二楼 吃 早茶,酒店
景区评论-1252,不错 风景 美,中澳友谊花园,2019,ID8329,0.0,3,9.0,3.026409942016798e-05,景区评论-1252 不错 风景 美,景区
景区评论-1269,雷州 古城 月 日 旅游者 来讲 没有 意义 现代 仿制 景点 春节 小吃店 卫生状况 堪忧,雷州古城,2019,ID8346,-0.07142857142857142,3,8.857142857142858,2.9783716889689125e-05,景区评论-1269 雷州 古城 月 日 旅游者 来讲 没有 意义 现代 仿制 景点 春节 小吃店 卫生状况 堪忧,景区
酒店评论-1014,前台 人员 随意 挂断 电话 冬天 被子 不够 厚 冷到 感冒,化州汇嘉大酒店,2018,ID6998,-0.1111111111111111,3,8.777777777777779,2.951683770608976e-05,酒店评论-1014 前台 人员 随意 挂断 电话 冬天 被子 不够 厚 冷到 感冒,酒店
酒店评论-1085,没有 地方 洗衣服 没有 洗衣 液,化州汇嘉大酒店,2019,ID7069,-0.25,3,8.5,2.858276056349198e-05,酒店评论-1085 没有 地方 洗衣服 没有 洗衣 液,酒店
酒店评论-1257,勉强 过得去 价格 没有 优势,茂名万达广场雅斯特国际酒店,2019,ID7241,-0.2857142857142857,3,8.428571428571429,2.8342569298252553e-05,酒店评论-1257 勉强 过得去 价格 没有 优势,酒店
景区评论-1400,值得 一去 不错 景色 美 有山有水 海鲜,晏镜岭,2019,ID8477,0.38461538461538464,2,6.769230769230769,2.2762741444228906e-05,景区评论-1400 值得 一去 不错 景色 美 有山有水 海鲜,景区
酒店评论-1001,干净 卫生 服务,茂名君悦商务酒店,2018,ID6985,0.25,2,6.5,2.1857405136787986e-05,酒店评论-1001 干净 卫生 服务,酒店
酒店评论-1357,卫生 值得 住,茂名君悦商务酒店,2019,ID7341,0.25,2,6.5,2.1857405136787986e-05,酒店评论-1357 卫生 值得 住,酒店
酒店评论-1361,房间 卫生 干净 整洁 环境 不错 前台 小妹妹 服务 热情 有礼 店前 美丽 小东江 音乐 喷泉 最主要 价格 实惠 性价比 特高 下次 茂名 一定 住 这家 店,茂名鑫都宾馆,2019,ID7345,0.14634146341463414,2,6.2926829268292686,2.1160264635239402e-05,酒店评论-1361 房间 卫生 干净 整洁 环境 不错 前台 小妹妹 服务 热情 有礼 店前 美丽 小东江 音乐 喷泉 最主要 价格 实惠 性价比 特高 下次 茂名 一定 住 这家 店,酒店
景区评论-1448,醉于 美景 遂溪 孔子 文化城 景色 值得一看 特别 漂亮 特别 美 四季如春 来到 一片 绿色 不得不 驻足观看 来到 孩子 老人 处处 透漏 安静 舒适 气息 广东 绿色 不断 地方 想要 景色 天气 会 有点 炎热 做好 防护 必须 注意 晚上 洗澡 会 感受 馈赠 早上 九点 左右 过来 时间 点 挺不错 不热 冷 回去 感受 热情 确实 需要 一个 学习 环境 文化氛围 大自然 氛围 相辅相成 爱护 环境 大自然 终究会 美的 报答,遂溪孔子文化城,2019,ID8525,0.11188811188811189,2,6.223776223776224,2.0928553600582365e-05,景区评论-1448 醉于 美景 遂溪 孔子 文化城 景色 值得一看 特别 漂亮 特别 美 四季如春 来到 一片 绿色 不得不 驻足观看 来到 孩子 老人 处处 透漏 安静 舒适 气息 广东 绿色 不断 地方 想要 景色 天气 会 有点 炎热 做好 防护 必须 注意 晚上 洗澡 会 感受 馈赠 早上 九点 左右 过来 时间 点 挺不错 不热 冷 回去 感受 热情 确实 需要 一个 学习 环境 文化氛围 大自然 氛围 相辅相成 爱护 环境 大自然 终究会 美的 报答,景区
酒店评论-1367,酒店 交通 方便 前台 接待 服务 业务 熟练 打扫 房间 服务员 用心 整体 服务 不错 硬件 设施 值得 推荐,茂名鑫都宾馆,2019,ID7351,0.1111111111111111,2,6.222222222222222,2.0923327994190208e-05,酒店评论-1367 酒店 交通 方便 前台 接待 服务 业务 熟练 打扫 房间 服务员 用心 整体 服务 不错 硬件 设施 值得 推荐,酒店
景区评论-1085,湛江市 海湾大桥 粤西 地区 唯一 经济 发展 大桥 带动 湛江 交通运输 发展 中心 城区 规划 建设工程,湛江海湾大桥,2018,ID8162,0.1111111111111111,2,6.222222222222222,2.0923327994190208e-05,景区评论-1085 湛江市 海湾大桥 粤西 地区 唯一 经济 发展 大桥 带动 湛江 交通运输 发展 中心 城区 规划 建设工程,景区
旅游攻略-1073,茶亭 石林 古郡 水城 潘州 画院 碧桂 杨园 清风 九月 高佬 开学 昭顺 美术馆 李森 书画展 茶亭 石林 古郡 水城 潘州 画院 碧桂 杨园 熹龙 马到功成 海尾 果岭 挥杆 高州 南塘 茶亭 石林 亭台楼阁,茶亭石林,2019,ID9325,0.1,2,6.2,2.0848601822782385e-05,旅游攻略-1073 茶亭 石林 古郡 水城 潘州 画院 碧桂 杨园 清风 九月 高佬 开学 昭顺 美术馆 李森 书画展 茶亭 石林 古郡 水城 潘州 画院 碧桂 杨园 熹龙 马到功成 海尾 果岭 挥杆 高州 南塘 茶亭 石林 亭台楼阁,景点
景区评论-1539,海港 非常 漂亮 看到 军舰 船上 一直 语音 导游 真心 不错 值 坐 加班 船 船上 卫生 干净 整洁 服务态度 天气 不错,湛江红嘴鸥游船,2019,ID8616,0.0975609756097561,2,6.195121951219512,2.0832198516863595e-05,景区评论-1539 海港 非常 漂亮 看到 军舰 船上 一直 语音 导游 真心 不错 值 坐 加班 船 船上 卫生 干净 整洁 服务态度 天气 不错,景区
景区评论-1335,天马山 不错 朋友 一起 玩 开心,大仁山风景区,2019,ID8412,0.09090909090909091,2,6.181818181818182,2.0787462227994168e-05,景区评论-1335 天马山 不错 朋友 一起 玩 开心,景区
景区评论-1395,去年 刚刚 提升 改造 一下 景色 美,旺同公园,2019,ID8472,0.09090909090909091,2,6.181818181818182,2.0787462227994168e-05,景区评论-1395 去年 刚刚 提升 改造 一下 景色 美,景区
旅游攻略-1102,茶亭 石林 瀑布 鉴江 民俗 菜馆 喜庆 十月 高佬 徒步 七十 华诞 国庆大典 值班 红旗 巡游 玉湖 茶亭 石林 瀑布 鉴江 民俗 菜馆 高凉岭 冼太解 签石根 山民 宿龙耕 高州 茶亭 石林 瀑布 茶亭 落日 遐想 无限 高州 城鉴江 民俗 文化馆 石趣 高州 石屏 记,茶亭石林,2019,ID9341,0.08783783783783784,2,6.175675675675675,2.0766806959484634e-05,旅游攻略-1102 茶亭 石林 瀑布 鉴江 民俗 菜馆 喜庆 十月 高佬 徒步 七十 华诞 国庆大典 值班 红旗 巡游 玉湖 茶亭 石林 瀑布 鉴江 民俗 菜馆 高凉岭 冼太解 签石根 山民 宿龙耕 高州 茶亭 石林 瀑布 茶亭 落日 遐想 无限 高州 城鉴江 民俗 文化馆 石趣 高州 石屏 记,景点
景区评论-1206,东海岛 风景迷人 真的 好玩 我超 喜欢 值得 玩玩 看看 走走,东海岛,2018,ID8283,0.08695652173913043,2,6.173913043478261,2.076087979547755e-05,景区评论-1206 东海岛 风景迷人 真的 好玩 我超 喜欢 值得 玩玩 看看 走走,景区
酒店评论-1017,位置 中心 吃饭 方便 服务态度 早餐,茂名威利国际酒店,2018,ID7001,0.08333333333333333,2,6.166666666666667,2.0736512565670652e-05,酒店评论-1017 位置 中心 吃饭 方便 服务态度 早餐,酒店
酒店评论-1048,酒店 位置 茂名 站 人民广场 近 周边 餐饮 很多 方便 住 临街 一面 安静 早餐 品种 不算 特色 房间 饮品 稍 简单 酒店 服务,茂名威利国际酒店,2019,ID7032,0.07692307692307693,2,6.153846153846154,2.069340131293537e-05,酒店评论-1048 酒店 位置 茂名 站 人民广场 近 周边 餐饮 很多 方便 住 临街 一面 安静 早餐 品种 不算 特色 房间 饮品 稍 简单 酒店 服务,酒店
景区评论-1245,现在 过去 装修 期 值得,大仁山风景区,2019,ID8322,0.07692307692307693,2,6.153846153846154,2.069340131293537e-05,景区评论-1245 现在 过去 装修 期 值得,景区
景区评论-1027,年头 桥梁 建筑构造 坚固,湛江海湾大桥,2018,ID8104,0.07692307692307693,2,6.153846153846154,2.069340131293537e-05,景区评论-1027 年头 桥梁 建筑构造 坚固,景区
景区评论-1102,乜 乜丝 好好,湛江红树林国家级自然保护区,2018,ID8179,0.07692307692307693,2,6.153846153846154,2.069340131293537e-05,景区评论-1102 乜 乜丝 好好,景区
景区评论-1456,日出日落 好看 爬山 不错 适合 女生 爬山 高度,晏镜岭,2019,ID8533,0.06666666666666667,2,6.133333333333334,2.0624423308558922e-05,景区评论-1456 日出日落 好看 爬山 不错 适合 女生 爬山 高度,景区
景区评论-1224,非常 值得 参观 海上 丝绸之路 实物 见证 体现 多年 前 海船 前世 今生 更 展示 当代 中国 古为今用 传承 创新 大国 风貌 厚重 历史 必将 成为 继续 前行 原动力,保利·南海１号展览馆,2018,ID8301,0.06666666666666667,2,6.133333333333334,2.0624423308558922e-05,景区评论-1224 非常 值得 参观 海上 丝绸之路 实物 见证 体现 多年 前 海船 前世 今生 更 展示 当代 中国 古为今用 传承 创新 大国 风貌 厚重 历史 必将 成为 继续 前行 原动力,景区
景区评论-1469,感觉 沙子 确实 挺 细软 特别 感觉 挺不错,保利银滩浴场,2019,ID8546,0.06666666666666667,2,6.133333333333334,2.0624423308558922e-05,景区评论-1469 感觉 沙子 确实 挺 细软 特别 感觉 挺不错,景区
旅游攻略-1092,追逐 广东 美丽 星空 茂名 浮 山岭 浮 山岭 简介 浮 山岭 旅游 风景区 拍摄 小视频 浮 山岭 高州 电白 分界 山 北边 高州市 根子 镇 南边 电 白区 霞洞 镇 五个 主峰 最高 南边 主峰 海拔高度 米 电 白区 霞洞 镇 境内 茂名 市郊 相对高度 最高 陡 山浮 山岭 山清水秀 树木 郁葱泉 溪 清澈 云雾 缭绕 置于 其间 恍若 仙境 山脉 盘亘 平方公里 位于 高州市 电 白区 交界处 西南 方向 茂名市 市区 油城 六路 市政府 门口 水平 直线 相距 约 公里 浮 山岭 四周 高州市 根子 镇 分界 镇 电 白区 黄岭 镇霞 洞 镇林头 镇 方圆 近 百平方公里 丘陵 全国 著名 荔枝 龙眼 基地 浮 山岭 山清水秀 树木 郁葱泉 溪 清澈 云雾 镣绕 置于 其间 恍若 仙境 山上 峭峰 凌空 怪石嶙峋 石洞 面积 达 多平方米 壁立 如阁 山腰 山下 荔枝 龙眼 连片 成林 花 繁果 硕浮 山岭 独特 文化 古迹 历为 兵家 早 隋朝 时 百越族 首领 冼英 冼 太夫人 设置 营地 现存 冼太 营地 冼 太庙 冼 太庙 始建 宋代 清光绪 十一年 重修 保存良好 香火 鼎盛 导航 线路 佛山 全程 高速公路 小时 路费 元 单程 全程 约 公里 人物 一个 爬山 线路 车 只能 半山 一般来说 浮 山岭 旅游观光 攀登高峰 两条路 选择 一是 根子 镇 登山 路线 山 北侧 根子 镇 出发 到达 山脚下 山中 修好 水泥路 上山 山中 小路 攀爬 一直 达到 山顶 浮 山岭 比较 出名 景点 潘仙 故里 超市 寺 冼 太庙 位于 条 路线 之上 爬 山顶 之前 参观 欣赏 车 停 冼 太庙 停车场 走上 山顶 浮 山岭 半山腰 停车场 旁边 冼 太夫人 庙 停车场 旁 冼 太庙 旁想 登顶 浮 山岭 一条 停车场 旁边 有条 水泥路 沿路 上去 铺设 石阶 石阶 没有 修 山顶 一半 路程 土路 山顶 凉亭 浮 山岭 旅游 风景区 山顶 壮美 景色 据说 浮 山岭 五个 主峰 知道 具体 指 几座 不远处 一座 山峰 一排 平房 拍星 线路 五马 归槽 直接 开 山顶 风车 场 一下 高速公路 路牌 指示 上山 一下 高速 导航 搜索 五马 归槽 位置 属于 交界处 地图 显示 电白 霞垌 镇 浮 山岭 旅游 风景区 下面 这石 牌子 走 左边 上山 不要 走右 浮 山岭 旅游 风景区 上山 浮 山岭 旅游 风景区 半山 一处 水泥地 冲烂 会 拖底 不会 轿车 开 慢点 没 问题 浮 山岭 旅游 风景区 海拔 差不多 有米 下面 拍星 位置 五马 归槽 为啥 会 名字 不住 帐篷 半夜 下来 民宿 山顶 睡车 睡 帐篷 睡 帐篷 太 大风 正晚 吵 会 睡不着 浮 山岭 旅游 风景区 到达 已经 点 拍 半小时 月亮 浮 山岭 旅游 风景区 网 红树 浮 山岭 旅游 风景区 浮 山岭 旅游 风景区 山顶 太 大风 衣服 吹 不停 有影,浮山岭,2019,ID9334,0.06411837237977805,2,6.1282367447595565,2.0607285123747757e-05,旅游攻略-1092 追逐 广东 美丽 星空 茂名 浮 山岭 浮 山岭 简介 浮 山岭 旅游 风景区 拍摄 小视频 浮 山岭 高州 电白 分界 山 北边 高州市 根子 镇 南边 电 白区 霞洞 镇 五个 主峰 最高 南边 主峰 海拔高度 米 电 白区 霞洞 镇 境内 茂名 市郊 相对高度 最高 陡 山浮 山岭 山清水秀 树木 郁葱泉 溪 清澈 云雾 缭绕 置于 其间 恍若 仙境 山脉 盘亘 平方公里 位于 高州市 电 白区 交界处 西南 方向 茂名市 市区 油城 六路 市政府 门口 水平 直线 相距 约 公里 浮 山岭 四周 高州市 根子 镇 分界 镇 电 白区 黄岭 镇霞 洞 镇林头 镇 方圆 近 百平方公里 丘陵 全国 著名 荔枝 龙眼 基地 浮 山岭 山清水秀 树木 郁葱泉 溪 清澈 云雾 镣绕 置于 其间 恍若 仙境 山上 峭峰 凌空 怪石嶙峋 石洞 面积 达 多平方米 壁立 如阁 山腰 山下 荔枝 龙眼 连片 成林 花 繁果 硕浮 山岭 独特 文化 古迹 历为 兵家 早 隋朝 时 百越族 首领 冼英 冼 太夫人 设置 营地 现存 冼太 营地 冼 太庙 冼 太庙 始建 宋代 清光绪 十一年 重修 保存良好 香火 鼎盛 导航 线路 佛山 全程 高速公路 小时 路费 元 单程 全程 约 公里 人物 一个 爬山 线路 车 只能 半山 一般来说 浮 山岭 旅游观光 攀登高峰 两条路 选择 一是 根子 镇 登山 路线 山 北侧 根子 镇 出发 到达 山脚下 山中 修好 水泥路 上山 山中 小路 攀爬 一直 达到 山顶 浮 山岭 比较 出名 景点 潘仙 故里 超市 寺 冼 太庙 位于 条 路线 之上 爬 山顶 之前 参观 欣赏 车 停 冼 太庙 停车场 走上 山顶 浮 山岭 半山腰 停车场 旁边 冼 太夫人 庙 停车场 旁 冼 太庙 旁想 登顶 浮 山岭 一条 停车场 旁边 有条 水泥路 沿路 上去 铺设 石阶 石阶 没有 修 山顶 一半 路程 土路 山顶 凉亭 浮 山岭 旅游 风景区 山顶 壮美 景色 据说 浮 山岭 五个 主峰 知道 具体 指 几座 不远处 一座 山峰 一排 平房 拍星 线路 五马 归槽 直接 开 山顶 风车 场 一下 高速公路 路牌 指示 上山 一下 高速 导航 搜索 五马 归槽 位置 属于 交界处 地图 显示 电白 霞垌 镇 浮 山岭 旅游 风景区 下面 这石 牌子 走 左边 上山 不要 走右 浮 山岭 旅游 风景区 上山 浮 山岭 旅游 风景区 半山 一处 水泥地 冲烂 会 拖底 不会 轿车 开 慢点 没 问题 浮 山岭 旅游 风景区 海拔 差不多 有米 下面 拍星 位置 五马 归槽 为啥 会 名字 不住 帐篷 半夜 下来 民宿 山顶 睡车 睡 帐篷 睡 帐篷 太 大风 正晚 吵 会 睡不着 浮 山岭 旅游 风景区 到达 已经 点 拍 半小时 月亮 浮 山岭 旅游 风景区 网 红树 浮 山岭 旅游 风景区 浮 山岭 旅游 风景区 山顶 太 大风 衣服 吹 不停 有影,景区
景区评论-1099,舒服 太阳 有点 舒心 开心 建议 太阳 不大 过来 游玩,鹤地水库风景区,2018,ID8176,0.0625,2,6.125,2.0596400994280987e-05,景区评论-1099 舒服 太阳 有点 舒心 开心 建议 太阳 不大 过来 游玩,景区
酒店评论-1073,停车场 位置 不错 周边 购物 饮食 方便 床头 没有 电源插座 酒店 说不 一本正经 说 考虑 安全 客户 出去 买排 插,星悦酒店(茂名文化广场店),2019,ID7057,0.05714285714285714,2,6.114285714285714,2.056037230449507e-05,酒店评论-1073 停车场 位置 不错 周边 购物 饮食 方便 床头 没有 电源插座 酒店 说不 一本正经 说 考虑 安全 客户 出去 买排 插,酒店
餐饮评论-1016,不错 味道 放太多 辣椒 纸 烤鱼 份 提供 免费,喜相逢渝洲川菜酒楼（东方大道店）,2018,ID16,0.05263157894736842,2,6.105263157894737,2.053003235520167e-05,餐饮评论-1016 不错 味道 放太多 辣椒 纸 烤鱼 份 提供 免费,特色餐饮
