语料ID,文本,产品名称,年份,产品ID,情感得分,出现频次,产品热度总分,产品热度,产品类型判断文本,产品类型
餐饮评论-5367,以前 差不多 以前 份量 少 很多 小孩 喜欢 吃 性价比 高 环境 不错 炒菜 口味 比较 总体 价格 这种 环境 服务态度 不错 性价比 高 炒菜 味道好 没有 美团 凑 字 凑 字 凑 字 凑 字 凑 字 凑 字 凑 字 凑 字 豪华 双人 套餐 免费 使用 包间,友情有意音乐餐厅,2021,ID4367,0.20238095238095238,200,600.4047619047619,0.00024284227028205136,餐饮评论-5367 以前 差不多 以前 份量 少 很多 小孩 喜欢 吃 性价比 高 环境 不错 炒菜 口味 比较 总体 价格 这种 环境 服务态度 不错 性价比 高 炒菜 味道好 没有 美团 凑 字 凑 字 凑 字 凑 字 凑 字 凑 字 凑 字 凑 字 豪华 双人 套餐 免费 使用 包间,特色餐饮
餐饮评论-7338,好吃 味道 不错 环境 优雅 水果 不错 豪华 双人 套餐 免费 使用 包间,友情有意音乐餐厅,2021,ID6338,0.2,200,600.4,0.00024284034426174533,餐饮评论-7338 好吃 味道 不错 环境 优雅 水果 不错 豪华 双人 套餐 免费 使用 包间,特色餐饮
餐饮评论-7326,环境 不错 味道 知道 推荐 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID6326,0.2,200,600.4,0.00024284034426174533,餐饮评论-7326 环境 不错 味道 知道 推荐 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-3813,喜欢 生 蚝 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID2813,0.2,200,600.4,0.00024284034426174533,餐饮评论-3813 喜欢 生 蚝 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-7833,不错 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID6833,0.2,200,600.4,0.00024284034426174533,餐饮评论-7833 不错 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-5907,菜品 好吃 榴莲 披萨 饼 皮 很薄 特别 推荐 牛扒 七 成熟 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID4907,0.2,200,600.4,0.00024284034426174533,餐饮评论-5907 菜品 好吃 榴莲 披萨 饼 皮 很薄 特别 推荐 牛扒 七 成熟 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-5371,还好 份量 以前 少 很多 生意 难 做 理解 缤纷 套餐 建议 单人 使用,友情有意音乐餐厅,2021,ID4371,0.2,200,600.4,0.00024284034426174533,餐饮评论-5371 还好 份量 以前 少 很多 生意 难 做 理解 缤纷 套餐 建议 单人 使用,特色餐饮
餐饮评论-5460,麦兜 小姐姐 服务 超好 招牌 四人餐 包间 免费,椒王火锅（电白店）,2021,ID4460,0.2,200,600.4,0.00024284034426174533,餐饮评论-5460 麦兜 小姐姐 服务 超好 招牌 四人餐 包间 免费,特色餐饮
餐饮评论-5175,味道 肉 肉 很多 吃 过瘾 还会 吃 试试 现 烤羊肉 乌苏 套餐 建议 使用,草原郎烤羊,2021,ID4175,0.2,200,600.4,0.00024284034426174533,餐饮评论-5175 味道 肉 肉 很多 吃 过瘾 还会 吃 试试 现 烤羊肉 乌苏 套餐 建议 使用,特色餐饮
餐饮评论-4193,贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID3193,0.2,200,600.4,0.00024284034426174533,餐饮评论-4193 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-6075,愉快 用餐 体验 小姐姐 会 热心 提醒 客人 上菜 惊喜 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID5075,0.2,200,600.4,0.00024284034426174533,餐饮评论-6075 愉快 用餐 体验 小姐姐 会 热心 提醒 客人 上菜 惊喜 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-4860,牛排 不错 自助 很多 种类 限时 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID3860,0.2,200,600.4,0.00024284034426174533,餐饮评论-4860 牛排 不错 自助 很多 种类 限时 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-6253,好好 不错 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID5253,0.2,200,600.4,0.00024284034426174533,餐饮评论-6253 好好 不错 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-7688,挺 隔壁 自助 好多 贵族 自助 牛排 套餐,贵族自助牛排餐厅（华侨城店）,2021,ID6688,0.2,200,600.4,0.00024284034426174533,餐饮评论-7688 挺 隔壁 自助 好多 贵族 自助 牛排 套餐,特色餐饮
餐饮评论-7603,很棒 好吃 椒 家 佳品 肥牛 份 包间 免费,椒王火锅（电白店）,2021,ID6603,0.2,200,600.4,0.00024284034426174533,餐饮评论-7603 很棒 好吃 椒 家 佳品 肥牛 份 包间 免费,特色餐饮
餐饮评论-6577,好吃 分量 足 老板 人好 三次 现 烤羊肉 套餐 建议 使用,草原郎烤羊,2021,ID5577,0.2,200,600.4,0.00024284034426174533,餐饮评论-6577 好吃 分量 足 老板 人好 三次 现 烤羊肉 套餐 建议 使用,特色餐饮
餐饮评论-3151,炸鸡 老板 更 强力 推荐 韩式 炸鸡 选 提供 免费,Hello炸鸡（方兴店）,2020,ID2151,0.2,200,600.4,0.00024284034426174533,餐饮评论-3151 炸鸡 老板 更 强力 推荐 韩式 炸鸡 选 提供 免费,特色餐饮
餐饮评论-2980,特别 炸酱面 份 提供 免费,Hello炸鸡（方兴店）,2020,ID1980,0.2,200,600.4,0.00024284034426174533,餐饮评论-2980 特别 炸酱面 份 提供 免费,特色餐饮
餐饮评论-4933,肉 新鲜 嚼 劲 一串 很大 串 老板 态度 热情 新鲜 羊肉 太 好吃 套餐 人现 烤羊肉 套餐 人现 烤羊肉 套餐,草原郎烤羊,2021,ID3933,0.2,200,600.4,0.00024284034426174533,餐饮评论-4933 肉 新鲜 嚼 劲 一串 很大 串 老板 态度 热情 新鲜 羊肉 太 好吃 套餐 人现 烤羊肉 套餐 人现 烤羊肉 套餐,特色餐饮
餐饮评论-3868,贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID2868,0.2,200,600.4,0.00024284034426174533,餐饮评论-3868 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-6332,好吃 下次 还会来 豪华 双人 套餐 免费 使用 包间,友情有意音乐餐厅,2021,ID5332,0.2,200,600.4,0.00024284034426174533,餐饮评论-6332 好吃 下次 还会来 豪华 双人 套餐 免费 使用 包间,特色餐饮
餐饮评论-3150,炸鸡 满分 超 好吃 韩式 炸鸡 选 提供 免费,Hello炸鸡（方兴店）,2020,ID2150,0.2,200,600.4,0.00024284034426174533,餐饮评论-3150 炸鸡 满分 超 好吃 韩式 炸鸡 选 提供 免费,特色餐饮
餐饮评论-3671,套餐 单人 贵族 牛排 高级 套餐 水果 贵族 秘制 牛排 贵族 秘制 牛排 招牌 菲力 牛排 招牌 贵族 鸡腿 排 贵族 牛排 高级 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID2671,0.19444444444444445,200,600.3888888888889,0.00024283585021436468,餐饮评论-3671 套餐 单人 贵族 牛排 高级 套餐 水果 贵族 秘制 牛排 贵族 秘制 牛排 招牌 菲力 牛排 招牌 贵族 鸡腿 排 贵族 牛排 高级 套餐 建议 单人 使用,特色餐饮
餐饮评论-2784,套餐 韩式 炸鸡 选 一句 好吃 完事 韩式 炸鸡 选 提供 免费,Hello炸鸡（方兴店）,2020,ID1784,0.19230769230769232,200,600.3846153846154,0.00024283412173460285,餐饮评论-2784 套餐 韩式 炸鸡 选 一句 好吃 完事 韩式 炸鸡 选 提供 免费,特色餐饮
餐饮评论-7875,菜品 丰富 用餐 环境 舒适 服务态度 赞 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID6875,0.19047619047619047,200,600.3809523809524,0.00024283264018052134,餐饮评论-7875 菜品 丰富 用餐 环境 舒适 服务态度 赞 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-5295,好吃 鸡翅 很嫩 羊肉 味道 正好 菊花茶 下火现 烤羊肉 套餐 建议 使用,草原郎烤羊,2021,ID4295,0.19047619047619047,200,600.3809523809524,0.00024283264018052134,餐饮评论-5295 好吃 鸡翅 很嫩 羊肉 味道 正好 菊花茶 下火现 烤羊肉 套餐 建议 使用,特色餐饮
餐饮评论-4067,牛排 好吃 服务 周到 用餐 环境 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID3067,0.19047619047619047,200,600.3809523809524,0.00024283264018052134,餐饮评论-4067 牛排 好吃 服务 周到 用餐 环境 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-5224,挺 汤 喜欢 精致 牛排 好吃 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID4224,0.19047619047619047,200,600.3809523809524,0.00024283264018052134,餐饮评论-5224 挺 汤 喜欢 精致 牛排 好吃 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-4882,多次 回购 安静 环境 好吃 舒服 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID3882,0.19047619047619047,200,600.3809523809524,0.00024283264018052134,餐饮评论-4882 多次 回购 安静 环境 好吃 舒服 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-3794,套餐 单人 贵族 自助 牛排 套餐 值得 推荐 牛排 自助餐 菜品 多样 丰富 服务 非常 到位 环境 干净 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID2794,0.1891891891891892,200,600.3783783783783,0.00024283159908846402,餐饮评论-3794 套餐 单人 贵族 自助 牛排 套餐 值得 推荐 牛排 自助餐 菜品 多样 丰富 服务 非常 到位 环境 干净 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-5930,好吃 香香 柚子 韩式 炸鸡 选 提供 免费,Hello炸鸡（方兴店）,2021,ID4930,0.1875,200,600.375,0.00024283023265513884,餐饮评论-5930 好吃 香香 柚子 韩式 炸鸡 选 提供 免费,特色餐饮
餐饮评论-7414,环境 服务 特别 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID6414,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-7414 环境 服务 特别 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-6767,不错 喜欢 火锅店 味道 难忘 元 代金券 张可 叠加 张,十七门重庆老火锅（电白万达店）,2021,ID5767,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-6767 不错 喜欢 火锅店 味道 难忘 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-7674,好吃 服务 招牌 四人餐 包间 免费,椒王火锅（电白店）,2021,ID6674,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-7674 好吃 服务 招牌 四人餐 包间 免费,特色餐饮
餐饮评论-4152,食品 很全 味道 不错 值得 推荐 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID3152,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-4152 食品 很全 味道 不错 值得 推荐 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-7761,好吃 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID6761,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-7761 好吃 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-2952,好吃 韩式 炸鸡 选 提供 免费,Hello炸鸡（方兴店）,2020,ID1952,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-2952 好吃 韩式 炸鸡 选 提供 免费,特色餐饮
餐饮评论-2783,原味 我超 喜欢 套餐 杰伦 同款 奶茶 选杰伦 同款 奶茶 选,Hello炸鸡（方兴店）,2020,ID1783,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-2783 原味 我超 喜欢 套餐 杰伦 同款 奶茶 选杰伦 同款 奶茶 选,特色餐饮
餐饮评论-4124,不错呀 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID3124,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-4124 不错呀 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-7776,服务 赞 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID6776,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-7776 服务 赞 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-3911,菜品 新鲜 服务态度 不错 不错 经常 来元 代金券 张可 叠加 张,十七门重庆老火锅（电白万达店）,2021,ID2911,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-3911 菜品 新鲜 服务态度 不错 不错 经常 来元 代金券 张可 叠加 张,特色餐饮
餐饮评论-7163,非常 好吃 炸 年糕 份 提供 免费,Hello炸鸡（方兴店）,2021,ID6163,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-7163 非常 好吃 炸 年糕 份 提供 免费,特色餐饮
餐饮评论-7050,好吃 鸭血 超级 好吃 绝绝子 实名 点赞 鸭血元 代金券 张可 叠加 张,十七门重庆老火锅（电白万达店）,2021,ID6050,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-7050 好吃 鸭血 超级 好吃 绝绝子 实名 点赞 鸭血元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3853,非常 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID2853,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-3853 非常 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-7518,分量 足 推荐 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID6518,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-7518 分量 足 推荐 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-6828,美女 豪华 双人 套餐 免费 使用 包间,友情有意音乐餐厅,2021,ID5828,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-6828 美女 豪华 双人 套餐 免费 使用 包间,特色餐饮
餐饮评论-7435,带 小孩 老人 吃 挺 喜欢 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID6435,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-7435 带 小孩 老人 吃 挺 喜欢 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-4336,抵 豪华 双人 套餐 免费 使用 包间,友情有意音乐餐厅,2021,ID3336,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-4336 抵 豪华 双人 套餐 免费 使用 包间,特色餐饮
餐饮评论-7600,味道 好吃 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID6600,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-7600 味道 好吃 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-3497,环境 温馨 炸鸡 好吃 外皮 脆脆 里面 鲜嫩 多汁 老板娘 朋友 互动 有趣 一家 爱 小店 炸 年糕 份 提供 免费,Hello炸鸡（方兴店）,2020,ID2497,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-3497 环境 温馨 炸鸡 好吃 外皮 脆脆 里面 鲜嫩 多汁 老板娘 朋友 互动 有趣 一家 爱 小店 炸 年糕 份 提供 免费,特色餐饮
餐饮评论-4342,贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID3342,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-4342 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-6317,不错 好吃 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID5317,0.18181818181818182,200,600.3636363636364,0.0002428256364703177,餐饮评论-6317 不错 好吃 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-6003,超级 挺不错 牛排 加 自助餐 限时 水 煮肉 藕 甜酸 超级 好吃 服务员 小姐姐 超级 可爱 贴心 贵族 牛排 高级 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID5003,0.17777777777777778,200,600.3555555555556,0.0002428223680722227,餐饮评论-6003 超级 挺不错 牛排 加 自助餐 限时 水 煮肉 藕 甜酸 超级 好吃 服务员 小姐姐 超级 可爱 贴心 贵族 牛排 高级 套餐 建议 单人 使用,特色餐饮
餐饮评论-6269,味道 不错 态度 服务 推荐 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID5269,0.17647058823529413,200,600.3529411764706,0.00024282131064930958,餐饮评论-6269 味道 不错 态度 服务 推荐 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-5869,服务态度 自助餐 选择 很多 贵族 自助 牛排 套餐 建议 单人 使用,贵族自助牛排餐厅（华侨城店）,2021,ID4869,0.17647058823529413,200,600.3529411764706,0.00024282131064930958,餐饮评论-5869 服务态度 自助餐 选择 很多 贵族 自助 牛排 套餐 建议 单人 使用,特色餐饮
餐饮评论-3930,太 好吃 菜品 看着 食欲 用餐 环境 不错 服务态度 大概 人均 元 代金券 张可 叠加 张,十七门重庆老火锅（电白万达店）,2021,ID2930,0.17647058823529413,200,600.3529411764706,0.00024282131064930958,餐饮评论-3930 太 好吃 菜品 看着 食欲 用餐 环境 不错 服务态度 大概 人均 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-4868,菜品 不错 甜品 棒棒 哒 值得 推荐 精品 浪漫 双人 餐份,法兰度航空主题餐厅（东汇城店）,2021,ID3868,0.17647058823529413,200,600.3529411764706,0.00024282131064930958,餐饮评论-4868 菜品 不错 甜品 棒棒 哒 值得 推荐 精品 浪漫 双人 餐份,特色餐饮
餐饮评论-4751,高州 吃 羊肉串 味道 最正 店 值得一提 吃 辣 福音 他家 辣椒 真 够劲 喜欢 哈哈哈 店家 待客 热情 由衷感谢 优惠 人现 烤羊肉 套餐,草原郎烤羊,2021,ID3751,0.17391304347826086,200,600.3478260869565,0.00024281924177839263,餐饮评论-4751 高州 吃 羊肉串 味道 最正 店 值得一提 吃 辣 福音 他家 辣椒 真 够劲 喜欢 哈哈哈 店家 待客 热情 由衷感谢 优惠 人现 烤羊肉 套餐,特色餐饮
餐饮评论-3134,服务态度 吃 很饱 色香味 俱全 值得 一试 元 代金券 张可 叠加 张,十七门重庆老火锅（电白万达店）,2020,ID2134,0.17391304347826086,200,600.3478260869565,0.00024281924177839263,餐饮评论-3134 服务态度 吃 很饱 色香味 俱全 值得 一试 元 代金券 张可 叠加 张,特色餐饮
